,datetimes,events
0,2024-04-05 09.48.49.613,START
1,2024-04-05 09.48.54.612,STANDARD
2,2024-04-05 09.48.55.625,TARGET
3,2024-04-05 09.48.56.124,KEY PRESS
4,2024-04-05 09.48.57.151,STANDARD
5,2024-04-05 09.48.58.676,STANDARD
6,2024-04-05 09.49.00.189,STANDARD
7,2024-04-05 09.49.01.719,STANDARD
8,2024-04-05 09.49.03.246,STANDARD
9,2024-04-05 09.49.04.769,TARGET
10,2024-04-05 09.49.05.117,KEY PRESS
11,2024-04-05 09.49.06.294,STANDARD
12,2024-04-05 09.49.07.825,STANDARD
13,2024-04-05 09.49.09.332,TARGET
14,2024-04-05 09.49.09.745,KEY PRESS
15,2024-04-05 09.49.10.854,STANDARD
16,2024-04-05 09.49.12.382,STANDARD
17,2024-04-05 09.49.13.908,STANDARD
18,2024-04-05 09.49.15.429,STANDARD
19,2024-04-05 09.49.16.957,STANDARD
20,2024-04-05 09.49.18.459,STANDARD
21,2024-04-05 09.49.19.986,TARGET
22,2024-04-05 09.49.20.387,KEY PRESS
23,2024-04-05 09.49.21.509,STANDARD
24,2024-04-05 09.49.23.026,STANDARD
25,2024-04-05 09.49.24.547,STANDARD
26,2024-04-05 09.49.26.049,STANDARD
27,2024-04-05 09.49.27.573,STANDARD
28,2024-04-05 09.49.29.103,TARGET
29,2024-04-05 09.49.29.578,KEY PRESS
30,2024-04-05 09.49.30.617,STANDARD
31,2024-04-05 09.49.32.144,TARGET
32,2024-04-05 09.49.32.691,KEY PRESS
33,2024-04-05 09.49.33.673,STANDARD
34,2024-04-05 09.49.35.186,STANDARD
35,2024-04-05 09.49.36.716,STANDARD
36,2024-04-05 09.49.38.230,STANDARD
37,2024-04-05 09.49.39.756,STANDARD
38,2024-04-05 09.49.41.284,TARGET
39,2024-04-05 09.49.41.753,KEY PRESS
40,2024-04-05 09.49.42.797,TARGET
41,2024-04-05 09.49.43.294,KEY PRESS
42,2024-04-05 09.49.44.319,STANDARD
43,2024-04-05 09.49.45.828,STANDARD
44,2024-04-05 09.49.47.331,STANDARD
45,2024-04-05 09.49.48.861,STANDARD
46,2024-04-05 09.49.50.375,STANDARD
47,2024-04-05 09.49.51.902,STANDARD
48,2024-04-05 09.49.53.432,STANDARD
49,2024-04-05 09.49.54.945,STANDARD
50,2024-04-05 09.49.56.447,STANDARD
51,2024-04-05 09.49.57.973,STANDARD
52,2024-04-05 09.49.59.500,STANDARD
53,2024-04-05 09.50.01.029,STANDARD
54,2024-04-05 09.50.02.552,STANDARD
55,2024-04-05 09.50.04.080,TARGET
56,2024-04-05 09.50.05.609,STANDARD
57,2024-04-05 09.50.05.740,KEY PRESS
58,2024-04-05 09.50.07.135,TARGET
59,2024-04-05 09.50.07.562,KEY PRESS
60,2024-04-05 09.50.08.658,STANDARD
61,2024-04-05 09.50.10.185,TARGET
62,2024-04-05 09.50.10.565,KEY PRESS
63,2024-04-05 09.50.11.697,STANDARD
64,2024-04-05 09.50.13.224,STANDARD
65,2024-04-05 09.50.14.751,STANDARD
66,2024-04-05 09.50.16.263,STANDARD
67,2024-04-05 09.50.17.793,STANDARD
68,2024-04-05 09.50.19.319,STANDARD
69,2024-04-05 09.50.20.829,STANDARD
70,2024-04-05 09.50.22.358,TARGET
71,2024-04-05 09.50.22.759,KEY PRESS
72,2024-04-05 09.50.23.869,STANDARD
73,2024-04-05 09.50.25.394,STANDARD
74,2024-04-05 09.50.26.920,STANDARD
75,2024-04-05 09.50.28.444,STANDARD
76,2024-04-05 09.50.29.967,STANDARD
77,2024-04-05 09.50.31.491,TARGET
78,2024-04-05 09.50.31.939,KEY PRESS
79,2024-04-05 09.50.33.017,STANDARD
80,2024-04-05 09.50.34.542,STANDARD
81,2024-04-05 09.50.36.056,TARGET
82,2024-04-05 09.50.36.536,KEY PRESS
83,2024-04-05 09.50.37.569,STANDARD
84,2024-04-05 09.50.39.097,STANDARD
85,2024-04-05 09.50.40.610,STANDARD
86,2024-04-05 09.50.42.138,TARGET
87,2024-04-05 09.50.42.639,KEY PRESS
88,2024-04-05 09.50.43.652,STANDARD
89,2024-04-05 09.50.45.176,STANDARD
90,2024-04-05 09.50.46.687,STANDARD
91,2024-04-05 09.50.48.200,STANDARD
92,2024-04-05 09.50.49.725,TARGET
93,2024-04-05 09.50.50.207,KEY PRESS
94,2024-04-05 09.50.51.253,STANDARD
95,2024-04-05 09.50.52.769,STANDARD
96,2024-04-05 09.50.54.299,STANDARD
97,2024-04-05 09.50.55.823,STANDARD
98,2024-04-05 09.50.57.338,TARGET
99,2024-04-05 09.50.57.721,KEY PRESS
100,2024-04-05 09.50.58.852,STANDARD
101,2024-04-05 09.51.00.378,TARGET
102,2024-04-05 09.51.00.792,KEY PRESS
103,2024-04-05 09.51.01.900,STANDARD
104,2024-04-05 09.51.03.426,STANDARD
105,2024-04-05 09.51.04.956,STANDARD
106,2024-04-05 09.51.06.471,STANDARD
107,2024-04-05 09.51.08.001,STANDARD
108,2024-04-05 09.51.09.527,STANDARD
109,2024-04-05 09.51.11.056,STANDARD
110,2024-04-05 09.51.12.576,STANDARD
111,2024-04-05 09.51.14.100,STANDARD
112,2024-04-05 09.51.15.615,STANDARD
113,2024-04-05 09.51.17.141,STANDARD
114,2024-04-05 09.51.18.667,STANDARD
115,2024-04-05 09.51.20.190,STANDARD
116,2024-04-05 09.51.21.716,TARGET
117,2024-04-05 09.51.22.099,KEY PRESS
118,2024-04-05 09.51.23.242,TARGET
119,2024-04-05 09.51.23.738,KEY PRESS
120,2024-04-05 09.51.24.765,STANDARD
121,2024-04-05 09.51.26.276,END
